file,frame,path,skater,x,y,z
Axel_10.npy,110,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-13.171623,0.6733667,3.5955317
Axel_10.npy,111,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-13.50257,1.1588852,2.7290545
Axel_10.npy,112,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-13.738541,1.633017,1.883863
Axel_10.npy,113,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-13.930243,2.128434,1.0479999
Axel_10.npy,114,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-14.075557,2.748937,0.23146218
Axel_10.npy,115,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-14.133543,3.55569,-0.6248335
Axel_10.npy,116,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-14.195653,4.168346,-1.328038
Axel_10.npy,117,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-14.246323,4.7834024,-1.750949
Axel_10.npy,118,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-14.233214,5.5607047,-2.1093118
Axel_10.npy,119,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-14.118409,6.432662,-2.3146148
Axel_10.npy,120,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-14.016888,7.283909,-2.3668196
Axel_10.npy,121,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-13.901834,8.210674,-2.2704241
Axel_10.npy,122,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-13.74248,9.231737,-2.0135088
Axel_10.npy,123,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-13.429447,10.230564,-1.6158417
Axel_10.npy,124,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-12.998006,11.082848,-1.0926486
Axel_10.npy,125,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-12.496223,11.716355,-0.436349
Axel_10.npy,126,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-11.883501,12.106467,0.35357594
Axel_10.npy,127,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-11.234572,12.304376,1.179153
Axel_10.npy,128,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-10.672729,12.288617,1.9530907
Axel_10.npy,129,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-10.028015,12.126988,2.6572597
Axel_10.npy,130,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-9.365802,11.89851,3.3776736
Axel_10.npy,131,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-8.729125,11.553528,4.0229354
Axel_10.npy,132,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-8.162392,11.104903,4.5634403
Axel_10.npy,133,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-7.6131887,10.620189,5.127362
Axel_10.npy,134,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-7.034389,10.123528,5.717396
Axel_10.npy,135,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-6.42788,9.640699,6.384762
Axel_10.npy,136,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-5.723277,9.089316,7.060233
Axel_10.npy,137,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-4.9171596,8.575679,7.751752
Axel_10.npy,138,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-4.061107,8.203797,8.421614
Axel_10.npy,139,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-3.106759,8.156469,9.01265
Axel_10.npy,140,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.6644807,8.181018,9.65453
Axel_10.npy,141,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.057475097,7.8125534,10.107366
Axel_10.npy,142,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.91308516,7.170749,10.252583
Axel_10.npy,143,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.5267822,6.3348527,10.379689
Axel_10.npy,144,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.8207303,4.9645185,10.520567
Axel_10.npy,145,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.399324,3.517438,10.59612
Axel_10.npy,146,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.54036105,2.6066105,10.630919
Axel_10.npy,147,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.5937515,2.2116406,10.720921
Axel_10.npy,148,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.8722756,2.2575228,10.843571
Axel_10.npy,149,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-2.8042388,2.670651,10.753357
Axel_10.npy,150,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-3.4660103,3.3479261,10.48758
Axel_10.npy,151,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-3.9067187,4.2207365,10.225968
Axel_10.npy,152,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-4.082069,5.1597013,9.977754
Axel_10.npy,153,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-3.8478897,6.3835425,10.106501
Axel_10.npy,154,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-2.9523911,7.2225056,10.351469
Axel_10.npy,155,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.4376447,8.009646,10.921621
Axel_10.npy,156,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.23639192,8.31551,11.475217
Axel_10.npy,157,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.67446864,7.1359286,11.653783
Axel_10.npy,158,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.205371,5.644681,12.142043
Axel_10.npy,159,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.6540519,4.155199,13.017703
Axel_10.npy,160,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.1829374,3.2905715,13.078156
Axel_10.npy,161,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.032746337,2.1740954,12.957555
Axel_10.npy,162,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.8851383,1.3219863,13.320993
Axel_10.npy,163,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.2771051,0.66127354,13.865484
Axel_10.npy,164,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.4546716,0.045171436,14.407199
Axel_10.npy,165,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.5477281,-0.5376111,14.908068
Axel_10.npy,166,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.5609789,-1.1266266,15.287562
Axel_10.npy,167,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.4680314,-1.7741078,15.412333
Axel_10.npy,168,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.3706048,-2.7096603,15.291051
Axel_10.npy,169,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.2402685,-3.5970504,15.165871
Axel_10.npy,170,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-1.0134282,-4.435264,14.983839
Axel_10.npy,171,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.80154115,-5.225648,14.6754265
Axel_10.npy,172,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.6447985,-5.885323,14.349628
Axel_10.npy,173,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.34752667,-6.590518,13.896399
Axel_10.npy,174,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,-0.0930785,-7.2784047,13.3701315
Axel_10.npy,175,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.16739401,-7.8669076,12.805707
Axel_10.npy,176,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.43366823,-8.373623,12.226061
Axel_10.npy,177,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.62731266,-8.798454,11.658893
Axel_10.npy,178,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.7729894,-9.144647,11.092039
Axel_10.npy,179,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,0.9178957,-9.551342,10.4197855
Axel_10.npy,180,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.1030929,-9.911134,9.705205
Axel_10.npy,181,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.3427628,-10.171957,8.985505
Axel_10.npy,182,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.6450056,-10.349008,8.228742
Axel_10.npy,183,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.9599817,-10.365133,7.5765963
Axel_10.npy,184,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,2.2433043,-10.189934,7.0517735
Axel_10.npy,185,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,2.5895,-9.9609585,6.566216
Axel_10.npy,186,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,3.021004,-9.773477,6.0190415
Axel_10.npy,187,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,3.4745028,-9.413453,5.512037
Axel_10.npy,188,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,3.8161302,-8.883136,5.286898
Axel_10.npy,189,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,4.0772624,-8.418089,5.1714306
Axel_10.npy,190,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,4.37393,-8.023282,5.0514765
Axel_10.npy,191,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,4.7822213,-7.5106215,4.9468665
Axel_10.npy,192,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,5.1940336,-7.040204,4.881293
Axel_10.npy,193,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,5.5423913,-6.7341213,4.8624005
Axel_10.npy,194,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,5.8808045,-6.444132,4.8832097
Axel_10.npy,195,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.187475,-6.073126,4.920227
Axel_10.npy,196,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.476247,-5.7099223,4.959298
Axel_10.npy,197,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.7015996,-5.3428516,5.0043397
Axel_10.npy,198,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.857877,-4.980969,5.0266757
Axel_10.npy,199,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.9544964,-4.7066183,5.0171933
Axel_10.npy,200,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.012538,-4.5504236,4.99408
Axel_10.npy,201,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.1111336,-4.4037046,4.933158
Axel_10.npy,202,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.3862705,-3.969349,4.700761
Axel_10.npy,203,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.5939136,-3.5625956,4.4604893
Axel_10.npy,204,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.598086,-3.4274838,4.397508
Axel_10.npy,205,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.6732736,-3.149952,4.2195134
Axel_10.npy,206,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.9550323,-2.332392,3.637177
Axel_10.npy,207,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.376313,-1.543775,3.2595613
Axel_10.npy,208,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.58285,-1.2477696,3.1444392
Axel_10.npy,209,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.571849,-1.1463614,3.136687
Axel_10.npy,210,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.619364,-1.0004286,3.107869
Axel_10.npy,211,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.091053,-0.5287526,2.9295714
Axel_10.npy,212,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.457958,-0.19123515,2.8001885
Axel_10.npy,213,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.486414,-0.024012832,2.8482857
Axel_10.npy,214,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.562416,0.13258462,2.8623486
Axel_10.npy,215,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.648255,0.29116687,2.8467884
Axel_10.npy,216,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.564251,0.4987201,2.8888247
Axel_10.npy,217,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.488056,0.7438849,2.909297
Axel_10.npy,218,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.560863,1.0268103,2.8709123
Axel_10.npy,219,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.556765,1.3739944,2.876437
Axel_10.npy,220,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.44095,1.656168,2.92397
Axel_10.npy,221,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.390532,1.8806593,2.9120758
Axel_10.npy,222,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.391491,2.1501148,2.846726
Axel_10.npy,223,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.353193,2.4827318,2.7627861
Axel_10.npy,224,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.349829,2.7143984,2.687091
Axel_10.npy,225,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.387768,2.9301035,2.5775824
Axel_10.npy,226,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.448589,3.1764836,2.416246
Axel_10.npy,227,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.59043,3.4809928,2.1170442
Axel_10.npy,228,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.8411875,3.787727,1.6855074
Axel_10.npy,229,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,10.14385,4.054109,1.184942
Axel_10.npy,230,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,10.369164,4.293414,0.71881235
Axel_10.npy,231,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,10.426634,4.4798493,0.40712005
Axel_10.npy,232,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,10.380992,4.6789284,0.15712176
Axel_10.npy,233,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,10.257275,4.9121904,-0.118818454
Axel_10.npy,234,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,10.074799,5.168056,-0.36509225
Axel_10.npy,235,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.867988,5.430875,-0.53726816
Axel_10.npy,236,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.644108,5.7071376,-0.6804355
Axel_10.npy,237,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.389025,6.010845,-0.8308925
Axel_10.npy,238,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,9.135247,6.296439,-0.9474447
Axel_10.npy,239,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.907316,6.5249014,-1.0159649
Axel_10.npy,240,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.666185,6.7394786,-1.0696008
Axel_10.npy,241,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.404769,6.938325,-1.1173522
Axel_10.npy,242,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,8.102204,7.1509714,-1.1660377
Axel_10.npy,243,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.7098947,7.4490533,-1.2613195
Axel_10.npy,244,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,7.282122,7.772438,-1.3752326
Axel_10.npy,245,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.8987813,8.0425825,-1.4592977
Axel_10.npy,246,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.5448084,8.2806,-1.515807
Axel_10.npy,247,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,6.2092795,8.488368,-1.5537151
Axel_10.npy,248,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,5.863196,8.718673,-1.6166724
Axel_10.npy,249,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,5.501922,8.988793,-1.7073568
Axel_10.npy,250,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,5.174971,9.228313,-1.7756802
Axel_10.npy,251,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,4.8654475,9.449154,-1.8174382
Axel_10.npy,252,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,4.519445,9.688961,-1.8363788
Axel_10.npy,253,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,4.1715426,9.905251,-1.8134612
Axel_10.npy,254,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,3.846436,10.077244,-1.7430961
Axel_10.npy,255,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,3.5016515,10.24431,-1.6457486
Axel_10.npy,256,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,3.1490982,10.437595,-1.5397955
Axel_10.npy,257,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,2.8736174,10.601341,-1.414201
Axel_10.npy,258,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,2.6422687,10.721954,-1.230296
Axel_10.npy,259,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,2.3977346,10.828367,-1.0629445
Axel_10.npy,260,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,2.1617336,10.917773,-0.96313965
Axel_10.npy,261,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.9636761,11.0057335,-0.815953
Axel_10.npy,262,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.7591879,11.118326,-0.6293663
Axel_10.npy,263,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.5177809,11.249257,-0.50553685
Axel_10.npy,264,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.2878884,11.358557,-0.43066716
Axel_10.npy,265,D:/work/讨论/FS-Jump3D-main/FS-Jump3D-main/data/npy/Skater_A/Axel\Axel_10.npy,Skater_A,1.1056584,11.435161,-0.36766425
